gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,productivity,final_result
0,2,5.0,1,0,120,0,214.4733095899357,1
0,3,55.0,1,0,60,0,14.395453010516038,0
0,1,65.0,0,0,120,0,125.69916623533398,0
1,2,35.0,0,0,60,0,203.99737622684967,1
0,1,35.0,0,0,60,0,132.8821665922343,1
0,1,75.0,0,0,60,0,21.260327460190712,0
0,2,45.0,0,0,60,0,42.760022129123506,0
0,1,35.0,0,0,60,0,10.243697249203208,0
0,2,15.0,0,0,120,0,28.925245668040947,0
0,1,5.0,0,0,60,0,0.0,0
0,3,45.0,0,0,150,0,0.0,0
0,2,75.0,0,0,120,0,238.86312950530467,1
0,2,5.0,0,0,180,0,51.435960434383965,0
0,1,65.0,0,0,120,0,163.20499685994602,0
0,2,95.0,0,0,120,0,42.78997252739344,0
0,2,15.0,0,0,120,0,3.5355339059327378,0
0,2,15.0,1,0,60,0,231.61304598974263,0
1,1,55.0,0,0,60,0,180.8436098184763,1
0,0,25.0,0,0,60,0,14.9499542213921,0
0,2,35.0,0,0,120,0,0.0,0
0,3,85.0,0,0,60,0,175.53014119609261,1
0,2,45.0,0,0,60,0,112.61052206303249,0
0,2,75.0,0,0,60,0,159.42127445696278,1
0,1,55.0,1,0,60,0,298.7323904326818,1
0,2,15.0,0,0,60,0,188.00971793405338,1
1,2,95.0,1,0,60,0,226.27302069290548,1
0,1,55.0,0,0,120,0,32.85412131462843,0
0,1,25.0,0,0,180,0,106.80437528062052,0
0,1,95.0,0,0,60,0,148.2182275245294,1
0,2,65.0,1,0,60,0,187.31881092302518,1
0,2,75.0,1,0,120,0,172.04364514752712,1
0,2,15.0,1,0,60,0,242.05967221032424,1
0,2,55.0,1,0,60,0,213.9327707157835,1
1,1,95.0,0,0,60,1,243.43425809162903,1
0,2,45.0,0,0,60,0,198.4697228738816,1
1,1,75.0,1,0,60,0,219.48655029692745,1
0,2,55.0,0,0,120,0,235.25069296937568,1
0,2,35.0,0,0,60,0,201.5586295601279,1
0,1,35.0,0,0,60,0,39.53349546518577,0
0,2,15.0,0,0,60,0,153.2274908989055,0
0,1,55.0,0,0,60,0,255.6500853651616,1
1,2,75.0,0,0,60,1,213.48780522153962,1
0,2,65.0,1,0,60,0,164.0841841863011,1
0,1,85.0,1,0,120,0,32.74626124324186,0
0,1,15.0,0,0,120,1,167.06381374319741,0
0,1,65.0,0,0,120,0,31.79060841541411,0
0,2,25.0,0,0,120,0,49.48702767919822,0
0,2,5.0,0,0,60,0,167.6175097681327,1
1,1,85.0,0,0,60,0,177.55810536316258,1
0,2,5.0,0,0,60,0,167.4618124096774,0
0,1,15.0,0,0,150,0,0.0,0
0,1,85.0,0,0,60,0,23.088167041646084,0
0,1,15.0,0,0,60,0,35.428164326427215,0
0,2,15.0,0,0,60,0,301.6482915619865,1
0,1,85.0,0,0,120,0,45.5542802447925,0
0,2,75.0,0,0,60,0,168.81831042617537,0
0,1,55.0,1,0,60,0,208.69985533085284,1
0,2,95.0,0,0,60,0,230.9292503783223,1
1,1,35.0,0,0,60,0,65.07518961194276,0
1,3,35.0,1,0,60,0,209.4220951759917,0
0,3,5.0,0,0,60,0,299.4263326028343,1
0,3,95.0,0,0,60,0,172.38422237602714,1
0,3,85.0,0,0,60,0,190.65862332990315,1
0,2,75.0,0,0,60,0,164.92703262888452,1
0,1,25.0,1,0,60,0,42.89375258506559,0
0,1,85.0,1,0,60,0,15.776230779955535,0
0,2,25.0,0,0,60,0,164.217891619744,1
1,2,15.0,0,0,60,0,187.68909546492156,1
0,3,35.0,0,0,120,0,48.90759044730526,0
0,0,15.0,0,0,60,0,29.86780330427908,0
0,2,5.0,1,0,60,0,276.13853413424715,1
0,2,5.0,0,1,60,0,226.51370801560608,1
0,3,75.0,0,0,60,0,194.2434635749009,1
0,1,25.0,1,0,60,0,199.50601336656726,1
0,1,15.0,0,0,60,0,9.0571104663684,0
1,2,35.0,0,0,60,0,86.67188919011934,0
0,2,5.0,1,0,60,0,189.06704788449773,1
0,2,55.0,0,0,60,0,150.66549049421238,1
0,1,65.0,0,0,120,0,85.04115604942245,0
1,2,65.0,0,0,60,0,172.76356281994742,1
0,1,95.0,1,0,60,0,92.5104426606832,0
0,1,45.0,0,0,60,0,0.0,0
0,2,95.0,1,0,60,0,190.76461467536618,1
0,3,85.0,1,0,60,0,194.35051925201884,1
0,2,45.0,1,0,60,0,0.0,0
1,3,95.0,0,0,60,0,138.69588424957658,1
0,2,5.0,0,0,60,0,51.94033983231901,0
0,2,5.0,0,0,120,0,117.76877728612943,0
1,2,15.0,0,0,120,0,0.0,0
0,2,45.0,1,0,120,0,78.4100013223937,0
0,2,85.0,0,0,60,0,62.121642914585024,0
0,2,85.0,0,0,60,0,121.1653355471348,1
0,2,65.0,0,0,60,0,41.879214823815154,0
0,2,75.0,1,0,60,0,149.55735618288304,1
0,2,55.0,0,0,60,0,274.21795293002066,1
0,1,65.0,0,0,60,0,117.59733538998228,1
1,2,75.0,0,0,60,0,16.056746463959705,0
1,3,35.0,1,0,60,0,27.935379822221893,0
0,3,75.0,1,0,60,0,157.30826181857515,1
1,0,15.0,0,0,60,0,17.39408474771025,0
0,1,35.0,0,0,60,0,85.48224198868071,0
0,2,35.0,0,0,60,0,154.16270447126846,1
0,2,25.0,1,0,120,0,230.9625841452248,0
0,2,85.0,1,0,60,0,232.684307109344,1
0,1,95.0,0,0,60,0,123.16087040939587,0
0,2,45.0,1,0,120,0,149.00853745131334,1
1,1,35.0,1,0,60,0,279.61289241253934,1
0,1,65.0,0,0,60,0,199.62806817728332,1
0,2,85.0,0,0,60,0,224.99314429634262,1
0,2,95.0,0,0,75,0,5.570715102162891,0
0,2,55.0,0,0,60,0,145.38421836754674,1
0,1,75.0,1,0,180,0,142.41742698664015,1
1,2,15.0,1,0,60,0,191.21245588229488,1
1,1,25.0,1,0,60,0,158.1825728638466,1
0,2,35.0,0,0,60,0,205.0760787824574,1
0,2,45.0,1,0,60,0,193.37754505406943,1
0,2,65.0,1,0,60,0,176.48619565631782,1
0,2,15.0,0,0,60,0,245.06265715401847,1
0,2,5.0,0,0,60,0,177.7246724743079,1
0,3,95.0,1,0,120,0,199.56445979151096,1
0,3,35.0,0,0,120,0,186.39379038540028,1
0,3,95.0,1,0,120,0,174.14907298244304,1
0,1,55.0,0,0,120,0,249.20802884909043,1
1,3,85.0,1,0,120,0,177.37337066297994,1
0,1,35.0,1,0,60,0,222.6789180608542,1
0,1,5.0,1,0,60,0,25.03527330435953,0
0,1,75.0,1,0,60,0,175.6540679134539,1
0,2,45.0,0,0,60,0,166.36019759271642,1
1,2,45.0,0,0,120,0,14.739190158262172,0
0,2,45.0,1,0,60,0,162.0429512942169,1
0,1,35.0,1,0,60,0,145.77627793359937,1
0,2,65.0,1,0,60,0,242.9519527725164,1
0,2,45.0,0,0,60,0,132.18736393892945,0
0,2,25.0,1,0,60,0,251.7788308435749,1
0,1,25.0,0,0,60,0,25.49302359429904,0
0,1,25.0,1,0,60,0,168.18455178634284,1
0,2,5.0,0,0,120,1,69.84906279624252,0
0,1,35.0,0,0,60,0,139.7536560215635,1
0,3,65.0,0,0,60,0,219.88652387447567,1
0,2,55.0,1,0,60,0,205.14290693197117,1
0,1,25.0,1,0,60,0,132.39315003289445,1
1,3,85.0,0,0,60,0,8.91108340256152,0
1,2,45.0,0,0,60,0,159.0576560162641,1
0,2,5.0,0,0,60,0,172.85425831887096,1
0,3,75.0,1,0,120,0,132.9201490304197,1
0,3,35.0,0,0,120,0,194.92901958292268,1
0,2,45.0,0,0,60,0,151.4600343775521,1
0,2,45.0,1,0,60,0,146.67420499284884,1
0,1,35.0,0,0,60,0,98.38257877188204,0
0,2,75.0,0,0,60,0,224.42697724992652,1
0,3,85.0,1,0,60,0,50.12821562690897,0
0,4,95.0,1,0,180,0,167.9590380419129,1
0,2,75.0,1,0,120,0,241.8131124609536,1
0,2,95.0,0,0,120,0,320.9673520377092,1
0,3,25.0,1,0,120,0,230.3813350526014,1
0,3,65.0,0,0,120,0,79.44013725697738,0
1,2,45.0,0,0,120,0,191.22930072980407,1
0,2,45.0,1,0,120,0,218.51866070262176,1
0,3,35.0,0,0,60,0,146.5886792733233,1
0,2,5.0,0,0,120,0,176.84869814715458,1
0,3,75.0,0,0,60,0,160.62374945838286,1
0,3,45.0,1,0,60,0,382.39213152342063,1
0,2,45.0,1,0,60,0,262.92068753506993,1
0,3,75.0,1,0,120,0,162.01984215310347,1
0,2,65.0,1,0,60,0,160.51682726609855,1
0,1,75.0,1,0,60,0,177.6090745261595,1
0,1,75.0,1,0,120,0,381.9330000147111,1
0,1,5.0,1,1,180,1,332.4337663496082,1
0,3,85.0,1,3,75,0,91.78309639858409,0
1,3,5.0,1,2,120,0,151.8772090898089,1
1,1,95.0,1,0,60,0,195.4272716546302,1
1,1,75.0,1,0,60,0,214.73845820547638,1
0,1,45.0,1,0,120,1,117.45540701979178,1
0,3,75.0,1,0,120,0,39.0852323085764,0
0,1,15.0,1,1,60,0,219.74942299400837,1
0,2,55.0,1,0,150,1,178.16662555898057,0
0,1,75.0,1,0,120,0,43.802152206483505,0
0,1,55.0,2,0,60,0,168.98423658431852,1
0,2,15.0,1,0,60,0,187.85776950227887,1
0,3,45.0,1,0,120,0,221.96794041952805,1
0,2,95.0,1,0,120,0,168.92860763185703,1
0,2,95.0,1,0,60,0,233.21902463132218,1
0,1,45.0,1,0,60,0,180.34595524973804,1
0,1,15.0,1,0,120,0,22.38340318458793,0
0,1,85.0,1,1,60,0,29.34101517040054,0
0,1,65.0,1,0,60,1,198.78457131054688,1
0,1,15.0,1,0,60,0,13.73949716804029,0
0,1,45.0,1,0,60,0,155.29344440196292,1
0,1,45.0,0,0,120,0,37.7135176174103,0
0,2,65.0,1,1,60,0,185.816649376133,1
0,2,75.0,1,0,60,0,190.35295039744238,1
0,1,65.0,1,1,60,0,324.8642353237818,1
0,2,85.0,1,0,60,0,207.97440791442105,1
0,1,45.0,1,0,60,0,85.71473160779615,0
0,1,35.0,1,2,60,1,178.66666902325858,1
0,2,85.0,1,0,60,0,241.22700671920288,1
0,1,75.0,1,0,60,0,154.55033519607497,1
0,0,5.0,0,0,60,0,40.42096374834262,0
0,1,45.0,0,3,120,0,182.15323183654132,0
0,1,5.0,1,4,60,1,412.7313487298558,0
1,2,35.0,1,0,60,0,147.6711383580377,0
0,2,45.0,1,0,60,1,210.79896974565258,1
0,2,45.0,1,0,120,0,149.96619860380966,1
0,1,55.0,1,0,60,0,179.68374922265667,1
1,1,35.0,1,5,60,0,54.7146683357335,0
0,1,5.0,1,0,60,0,274.3457192212471,1
0,1,5.0,1,1,60,0,179.00659589766224,1
0,1,55.0,1,2,60,0,38.34191433323122,0
0,1,5.0,0,0,60,0,26.326695916302636,0
0,1,65.0,1,1,60,0,98.88638851048948,1
0,3,25.0,1,0,60,0,161.47229992066062,1
0,1,5.0,0,0,60,1,133.69129211363162,0
0,3,25.0,1,0,60,0,327.48806820626305,1
0,1,5.0,1,0,60,0,271.7283631892381,1
1,1,45.0,1,0,60,0,164.06462505291069,1
1,1,75.0,1,0,60,0,182.7874875549026,1
0,1,75.0,1,0,60,0,167.96451787558658,1
0,1,5.0,1,0,60,0,68.82852654169474,0
1,1,45.0,1,0,120,0,161.79798119778005,1
0,2,65.0,1,2,120,0,191.2636736361416,1
0,1,55.0,1,0,60,0,226.08134709790488,1
0,2,55.0,1,1,120,0,190.6650585648892,0
0,1,35.0,1,0,60,0,63.17374773613082,0
0,2,25.0,1,0,120,0,128.42189629651992,1
0,3,5.0,0,0,60,0,103.28264828975884,0
0,1,35.0,1,0,60,0,203.5636077320928,1
0,1,45.0,1,0,60,0,174.06811658373618,0
0,2,65.0,1,0,60,0,153.79004913153122,1
0,2,35.0,1,0,120,0,200.112778769756,1
1,3,45.0,1,0,60,1,12.18786911082603,0
0,2,65.0,0,0,60,0,233.90173996524655,1
0,0,55.0,0,0,60,0,41.53448099366409,0
0,1,35.0,0,1,120,0,20.201596172891808,0
0,2,55.0,1,0,60,0,66.85417943149054,0
1,3,65.0,1,0,90,0,177.72302571530003,1
1,1,55.0,0,0,60,0,4.567734398020993,0
0,1,75.0,0,1,60,0,184.50578374276552,1
0,2,95.0,1,1,120,0,71.71351424243551,0
0,3,5.0,1,0,60,0,126.33609424452568,0
0,2,35.0,1,2,60,0,22.543158072912746,0
0,3,55.0,1,1,60,0,80.01875928498856,0
0,1,45.0,0,0,60,0,70.69296121672538,0
0,0,25.0,0,0,60,0,33.22721413798137,0
1,2,45.0,1,0,180,0,196.0341105146796,1
0,2,5.0,0,1,180,1,7.948253697643608,0
0,2,45.0,1,0,60,0,12.510145820019474,0
0,1,95.0,1,0,180,1,65.50486838786686,0
0,2,55.0,0,5,60,0,0.0,0
0,2,95.0,0,0,60,0,194.85982535112652,1
0,1,65.0,0,1,60,0,107.11109828311577,0
0,2,45.0,0,0,180,0,204.61125862664215,1
0,3,45.0,0,1,180,0,108.12487989479796,0
0,1,95.0,0,0,60,0,9.144095154277222,0
0,2,65.0,0,0,120,0,171.3460418141644,1
0,2,15.0,0,0,120,0,105.18076396291923,0
0,1,35.0,1,0,60,0,222.23770220269563,1
1,1,85.0,0,0,60,0,194.1543964760212,1
0,1,55.0,1,0,120,0,246.35812319185717,1
0,2,45.0,0,0,220,0,55.3020678120561,0
0,2,55.0,1,0,60,0,191.4568964597144,1
0,3,55.0,1,0,60,0,188.54360660682946,1
0,2,45.0,0,1,60,0,86.66207048443987,0
1,2,95.0,0,0,60,0,160.67494428458429,1
0,1,55.0,0,1,60,0,177.24379316668083,1
0,2,15.0,1,0,60,0,30.405128431268835,0
0,1,35.0,1,0,60,0,207.45044546432885,1
0,1,55.0,1,0,60,1,280.05429939968195,1
0,3,25.0,0,0,120,0,171.19778913220603,1
0,2,45.0,1,0,120,0,136.54666968475354,1
0,2,55.0,0,0,60,0,119.93088166524822,1
0,1,45.0,0,1,195,0,51.68438661664201,0
0,3,35.0,1,0,180,0,177.02511234983143,1
0,1,55.0,1,0,60,1,171.15219959520036,0
0,1,55.0,0,0,180,0,160.5426451834587,1
0,1,75.0,1,0,60,0,178.92788229859627,1
0,1,15.0,0,0,60,0,58.01258044064478,0
0,3,15.0,1,0,60,0,411.07991853494207,1
0,2,65.0,0,0,120,0,239.8435547331796,1
0,1,15.0,1,1,60,0,51.520498548312474,0
0,3,65.0,0,0,60,0,229.782476630079,0
0,1,65.0,1,0,90,0,546.1254013505587,1
0,2,65.0,0,1,120,0,144.30556090469804,1
0,2,25.0,1,0,90,1,178.22293600368238,1
0,1,35.0,1,0,120,0,35.505956756591175,0
0,2,25.0,0,0,60,0,141.68149074518038,1
0,3,75.0,1,0,75,0,199.8693761420171,1
0,3,25.0,0,0,60,0,195.78306002821213,1
1,1,5.0,1,0,60,0,178.709974925416,0
0,1,95.0,1,1,60,0,222.48650209957398,1
0,1,75.0,0,0,60,0,188.75563251502786,0
1,1,45.0,0,0,120,0,0.0,0
0,1,15.0,0,2,60,0,71.32415862834297,0
0,0,55.0,0,1,60,0,176.47940126897254,0
0,1,45.0,0,0,60,0,150.730056822301,0
1,2,25.0,1,0,180,0,234.0748075843932,1
1,3,45.0,1,1,180,0,197.42603419560646,1
0,1,5.0,0,0,60,0,104.44664955655472,0
0,1,25.0,1,1,60,0,52.38803416810002,0
0,2,15.0,0,0,120,0,117.05835581299908,0
0,1,75.0,0,0,60,0,156.17809303818282,1
0,3,65.0,0,0,60,0,49.24247434012293,0
0,1,55.0,1,0,60,0,138.4837070536116,1
0,2,55.0,1,0,180,0,154.85710926773228,1
0,1,15.0,1,0,60,0,61.958069788175614,0
0,2,5.0,1,0,60,0,189.16548608061456,0
0,1,65.0,0,0,120,0,142.31531531040986,1
0,1,5.0,1,2,60,0,92.02361011557512,0
0,1,15.0,1,0,60,0,201.1009535855713,0
0,1,55.0,1,1,60,1,226.73742611009843,1
0,2,5.0,0,1,165,1,157.11503081539115,1
0,2,65.0,1,0,120,0,227.8504530207076,1
0,1,95.0,0,2,60,0,188.94808247006162,1
0,2,15.0,1,1,90,0,165.42164451006187,1
1,2,55.0,0,0,60,0,135.00741070221696,1
0,2,75.0,0,0,60,0,166.47164596688327,1
0,2,65.0,0,0,60,0,225.17665636195176,1
0,1,45.0,1,0,60,0,84.81031725126951,0
0,2,65.0,0,0,120,1,10.611579978006557,0
0,2,35.0,0,0,60,0,238.17602683533957,0
0,2,65.0,1,0,150,1,21.178766127468144,0
1,2,35.0,0,0,60,0,203.9311113585327,1
0,2,65.0,0,0,120,0,163.21578387382112,1
1,1,35.0,1,0,120,0,218.1481295919453,1
0,1,35.0,0,3,120,1,50.611257149488154,0
0,1,55.0,0,0,60,0,52.792388994365204,0
0,2,65.0,0,0,120,0,4.242640687119286,0
0,3,85.0,1,0,60,0,223.75172600368407,1
0,1,55.0,0,0,60,1,126.49265337395573,1
0,1,5.0,0,0,120,0,209.24407693346873,1
0,1,5.0,0,0,60,0,196.5104978147894,0
0,1,35.0,0,0,60,0,0.0,0
1,3,35.0,2,0,90,0,73.49123639185537,0
1,1,65.0,0,0,60,0,144.86302929426725,0
0,1,35.0,0,0,60,1,100.41925977495865,0
0,3,15.0,1,0,70,0,177.23167981632002,0
1,2,85.0,0,0,60,0,169.44260332608872,1
1,2,5.0,1,2,60,0,89.63466551442434,0
1,2,45.0,1,1,60,0,245.12588930665336,0
0,2,35.0,1,0,120,0,25.257712244047276,0
1,3,15.0,0,1,120,0,98.98172805317077,0
1,2,55.0,1,2,60,1,93.18091812287723,0
1,1,35.0,0,0,60,0,46.4472391680414,0
0,2,25.0,0,0,90,0,204.81603578354182,1
1,2,65.0,1,0,60,1,77.77333913412909,0
1,1,35.0,0,0,60,0,89.04381895466179,0
0,1,5.0,0,0,60,0,43.939967837966826,0
0,2,95.0,0,0,60,0,21.42928087075289,0
1,3,35.0,2,0,60,0,181.87454216759792,1
1,1,25.0,1,1,60,0,203.89554519595018,1
0,2,5.0,0,0,60,0,128.8962170796677,1
0,1,45.0,0,0,180,1,25.454955744909547,0
1,3,45.0,1,0,120,0,74.90517858715282,0
0,2,75.0,0,0,120,0,265.3446517444507,1
0,2,55.0,0,1,70,1,6.687272187992915,0
1,3,25.0,1,0,60,0,192.84082580301188,1
0,1,65.0,0,1,160,0,201.49985304781086,1
1,2,85.0,1,0,60,0,219.91848466199096,1
1,3,45.0,0,0,60,0,164.73572286563362,0
1,2,5.0,1,0,180,0,223.0230682103862,1
1,3,75.0,2,0,120,0,182.0060779701889,0
1,2,65.0,1,1,60,0,175.57009010788713,1
0,3,5.0,0,4,90,1,26.193227729998327,0
0,3,15.0,0,1,60,0,37.50467130608903,0
0,1,25.0,0,2,60,0,224.0422836523717,1
1,2,95.0,0,0,180,0,45.583337673489076,0
1,3,95.0,0,0,60,0,142.32409057922402,1
1,1,85.0,0,1,150,0,35.106479796702665,0
1,1,55.0,1,0,60,0,135.53465747605026,1
0,1,65.0,0,0,120,0,197.06283096087128,1
1,1,35.0,1,0,60,0,82.90124589729643,0
0,1,35.0,0,0,60,0,224.68735317665258,0
1,1,85.0,0,1,120,0,95.92194752289343,0
1,1,85.0,0,0,60,0,281.68854241042044,1
0,3,75.0,1,2,60,0,71.13082920272255,0
0,1,85.0,0,0,120,0,23.01163607372843,0
0,2,55.0,0,0,60,1,181.27172004989487,1
0,2,45.0,0,0,70,0,143.81112934485353,0
0,3,85.0,1,0,120,0,92.32487188682505,0
1,2,95.0,0,1,60,1,101.6389956956178,0
1,1,55.0,0,3,60,0,41.04483788737832,0
0,2,45.0,1,1,60,0,117.49191454229474,0
0,2,75.0,1,0,165,0,224.6880859845961,1
1,2,45.0,0,0,90,0,124.6961806130504,1
0,2,75.0,0,0,60,0,243.18486232681144,1
1,2,75.0,1,0,60,0,59.61653453393371,0
1,3,65.0,1,0,90,0,147.89151275721608,1
1,2,15.0,0,0,70,1,24.32917882694306,0
1,3,35.0,0,3,60,0,135.62325843957166,0
0,2,75.0,0,1,120,0,138.75459962605257,0
1,1,35.0,0,1,60,0,135.0728653139758,0
0,1,25.0,0,0,120,0,40.88488808929375,0
1,1,85.0,0,1,60,0,155.53332354041882,1
1,2,35.0,0,0,60,0,123.24402779894112,0
1,2,75.0,0,1,60,0,63.135218170462494,0
1,2,55.0,0,0,90,1,109.2428229124263,1
0,1,75.0,0,0,120,0,72.71237894895549,0
0,2,35.0,0,1,70,1,161.74422416922982,1
1,4,85.0,1,0,60,0,19.42567812630145,0
1,2,95.0,0,0,120,0,278.2628119527409,1
0,2,45.0,0,0,120,0,151.2255425320304,1
1,2,85.0,0,0,150,0,103.44570546665136,1
0,2,15.0,0,0,60,0,141.6216151015745,1
1,2,65.0,2,1,60,0,169.8128259129983,1
1,2,75.0,0,0,60,0,222.00240960335339,1
0,1,75.0,0,0,60,0,209.07995247984584,1
1,2,15.0,0,0,60,1,12.423245797005407,0
1,2,95.0,0,0,60,0,217.30644753682412,1
1,1,75.0,0,0,60,0,148.0130982170261,0
0,2,25.0,1,0,60,0,214.0869971584849,1
1,1,15.0,0,1,60,1,34.404318136473414,0
1,2,5.0,0,0,60,0,128.26079705404752,0
1,3,5.0,0,2,60,0,35.465332330105696,0
0,2,5.0,0,0,60,1,235.962765925389,1
1,1,15.0,0,2,150,0,60.461187407037755,0
1,1,15.0,0,0,150,0,60.461187407037755,0
0,3,25.0,1,1,120,1,0.0,0
1,2,75.0,0,0,60,0,206.17424998958145,1
1,1,75.0,0,0,90,0,202.20226912894836,0
0,3,65.0,1,0,120,0,134.20444881698,0
1,2,55.0,0,2,60,0,119.29524588828704,0
0,1,35.0,0,1,60,0,43.13625105828477,0
1,1,95.0,0,0,60,0,168.95993141408198,1
0,1,45.0,0,0,210,0,198.42253914457612,1
1,3,85.0,0,1,60,0,181.11098145494853,1
0,1,35.0,0,0,120,0,73.12662056236516,0
1,3,55.0,0,0,60,0,141.7236103791128,1
0,2,45.0,0,0,120,0,35.438482844269146,0
1,2,35.0,0,0,120,0,228.01562896112134,1
1,0,5.0,1,0,60,0,3.9150175249426917,0
0,3,65.0,0,1,90,0,103.47586870350555,0
1,1,95.0,0,0,60,0,207.06668712227426,1
0,1,85.0,0,1,90,0,215.8968522131563,1
0,0,25.0,0,0,120,0,140.83502684095586,1
0,3,25.0,1,2,150,1,196.77077401603148,0
1,2,75.0,0,0,90,0,54.646000849393985,0
1,1,75.0,0,0,60,0,130.01272976594223,1
0,1,25.0,1,0,120,0,19.639070762077026,0
0,1,5.0,0,0,180,1,64.09500886740865,0
1,2,25.0,0,1,60,0,138.6980683486508,1
1,3,15.0,1,0,60,0,18.526146389708813,0
1,2,65.0,0,0,150,0,225.52541339216057,1
1,1,55.0,0,0,60,0,149.781783459508,0
1,1,5.0,0,0,60,0,25.852431875212694,0
0,2,25.0,0,0,60,0,145.87518489635656,1
1,2,95.0,0,1,60,0,193.17068083517788,1
1,3,45.0,0,0,60,0,1319.2107493959807,1
1,1,85.0,0,0,60,0,27.734717695340944,0
1,2,35.0,0,0,60,0,146.13189158741184,0
0,2,65.0,0,0,60,0,0.0,0
1,2,45.0,0,0,120,0,74.07568570157295,0
1,2,45.0,0,0,120,0,301.5502664195945,0
1,2,45.0,0,0,120,0,74.07568570157295,1
1,2,45.0,0,0,120,0,301.5502664195945,1
0,2,75.0,1,0,90,0,158.08145298389718,1
1,1,15.0,0,0,60,1,98.99774607080671,0
1,2,55.0,0,0,120,0,173.19935829330387,1
1,3,15.0,1,0,60,0,90.72603453831928,0
0,3,65.0,0,0,75,0,174.4335558676461,1
1,1,95.0,0,0,120,1,20.077176103479673,0
1,2,15.0,0,2,60,0,70.21287364333931,0
0,3,85.0,1,0,120,0,19.293634690631283,0
0,3,85.0,1,0,120,0,19.293634690631283,0
1,1,75.0,0,0,120,0,140.34140431466395,1
0,2,85.0,0,2,60,0,191.84543672837586,1
0,2,25.0,1,0,90,1,11.36156695194829,0
1,1,65.0,0,0,60,0,3.3606968196099403,0
0,1,15.0,0,1,60,0,164.41574946197082,1
1,1,95.0,1,0,60,0,53.87098883223939,0
1,2,55.0,0,0,60,0,149.9467963200908,0
0,2,25.0,0,2,90,1,227.39462820925687,1
1,1,35.0,1,0,60,0,182.90959217847285,0
1,2,75.0,1,0,75,0,193.46409391015385,1
1,2,45.0,0,0,60,0,186.95626589436853,1
0,3,75.0,0,0,60,0,33.00539870309842,0
1,3,45.0,0,0,90,0,159.4588450358048,1
0,3,5.0,1,0,90,0,18.567361340404467,0
0,2,25.0,0,0,60,0,195.21060272995942,0
1,2,85.0,0,0,120,0,173.53603098143844,1
1,2,35.0,0,1,180,0,85.39264173583307,0
0,2,45.0,1,0,60,0,195.11094356380886,1
0,3,25.0,0,0,90,0,50.7382355526308,0
1,2,15.0,0,0,120,0,64.85305322280011,0
0,3,65.0,0,0,180,0,51.69828525653418,0
1,1,75.0,0,0,120,0,152.41286633089697,1
1,1,55.0,0,1,120,0,197.59400804523412,1
0,3,65.0,1,0,90,0,207.74578634510465,1
0,1,15.0,0,0,60,0,146.57031232836928,1
0,2,75.0,0,0,60,0,154.86490176506356,1
0,2,45.0,0,0,90,1,133.04438557669891,0
0,1,65.0,0,1,60,0,65.38344154331459,0
0,3,75.0,1,0,60,0,230.74119776980672,1
1,2,35.0,0,0,90,1,128.15066647771022,1
1,2,5.0,1,2,120,0,214.5189351402031,1
0,1,45.0,0,0,90,1,46.96203027602221,0
1,2,45.0,1,0,90,1,51.1340738566445,0
0,1,5.0,0,1,60,0,200.58028964906958,1
0,1,55.0,0,0,60,0,68.15066621036533,0
1,3,55.0,0,0,60,0,81.58880469925109,0
1,3,85.0,1,2,60,0,150.42636119581616,1
1,3,75.0,1,2,60,0,149.2493657491573,0
1,1,25.0,1,0,120,0,72.19356931753009,0
0,2,45.0,1,0,60,0,224.52911492320476,1
0,3,85.0,1,0,60,0,181.57125873495116,1
1,2,25.0,1,0,120,0,120.33445131153444,0
1,1,95.0,0,0,60,0,167.34610952153392,1
1,2,35.0,0,0,90,0,124.80123503451249,0
0,3,35.0,0,0,120,0,147.61570130361955,1
1,2,5.0,0,1,150,0,8.820759806923014,0
0,2,55.0,0,0,60,0,42.3269890791666,0
1,1,35.0,0,1,210,1,63.29105876613163,0
1,1,35.0,0,0,210,1,63.29105876613163,0
0,2,25.0,0,0,60,1,215.323653194401,1
1,2,35.0,0,0,60,0,56.826990650327616,0
0,1,85.0,0,0,120,0,30.966874840555114,0
1,1,35.0,0,0,60,0,149.041430255421,0
1,2,95.0,0,0,60,0,163.4050678536889,1
0,1,45.0,0,5,120,0,29.52768209748292,0
0,2,25.0,0,0,60,0,191.64453217200452,1
0,3,55.0,0,1,90,0,164.4222322368515,1
1,3,15.0,1,0,150,0,129.1064316882084,1
1,2,95.0,0,0,120,0,1.0257624248277728,0
0,2,15.0,0,0,90,0,32.44585405481789,0
0,2,75.0,0,1,180,0,155.39523568392394,0
0,2,95.0,0,0,60,0,217.57975350485657,1
1,1,15.0,0,0,60,0,228.60589773804824,0
0,2,5.0,0,0,90,0,37.99340579532942,0
1,3,65.0,0,0,120,0,4.878004197836307,0
1,1,55.0,0,0,120,0,234.20063220952977,1
0,1,35.0,0,0,70,0,14.92476181649568,0
1,1,45.0,0,2,60,1,163.16516935887987,0
0,2,15.0,0,0,105,0,156.53476667807217,1
1,2,5.0,0,2,180,0,59.221670437469136,1
0,2,15.0,0,1,120,0,34.709321991386716,0
1,3,95.0,0,1,120,0,42.62357992343682,0
1,1,75.0,0,0,60,0,51.89569391818422,0
0,1,65.0,0,1,120,0,68.91245138797512,0
1,3,65.0,1,1,120,0,17.097702484071146,0
1,2,5.0,0,1,60,1,99.39032525148228,0
